address,Trading Volume Leaderboard,Trading volume Raffle,P$L Leaderboard,Realized profit,tokenAmount,tokenName
0x74997b00f2fbb400ef08acd3f6af22fca543e634,200 ,0,0,0,200 ,ENA
0x687e3ca7137376ae68bc63d3a51cb8ff0016326b,200 ,0,0,0,200 ,ENA
0xcd668171253b4a06b6a96d58f5a9e2327026a783,200 ,0,0,0,200 ,ENA
0x227e5196f4980944f7c8528358cb31f9cd457540,200 ,0,0,0,200 ,ENA
0x8f795af8b754f4d479fda0573f990132fcf490a7,200 ,0,0,0,200 ,ENA
0x8ef3dcae39bcdf4dec45e42a44f33b11c29e531e,200 ,0,0,0,200 ,ENA
0x9416a0049f2b70d0e38088410ffd2555dad509a5,200 ,0,0,0,200 ,ENA
0x24f66fcef8742e0d4fa59f344a8d82db7f1c282a,200 ,0,0,0,200 ,ENA
0x3f2e6d3e5e38f99016c6c38a634c42b3734056dc,200 ,0,0,0,200 ,ENA
0xcc65acb37028b18c0103ef53b28b73e39db201bb,200 ,0,0,0,200 ,ENA
0x47faf6887a23469162a1432595d6a620b5dc86dc,200 ,0,0,0,200 ,ENA
0x5534a96d8cccf93edd55bbe8385385a4e6854eba,200 ,0,0,0,200 ,ENA
0x001420a5fe8c97bc6be77c9cb34b88b74438b5c2,200 ,0,0,0,200 ,ENA
0xa85cee9f7c570458a8b747dbdc5b424289effbe9,200 ,0,0,0,200 ,ENA
0x92ff06438ae0d7902c02d7ddfe26e3a9cfde62c6,200 ,0,0,0,200 ,ENA
0x9f1f5aadd473b3dba4ba9ec6d7c009128e45dcfe,200 ,0,0,0,200 ,ENA
0xa8b0cfa440ef6cce23cf14703bd5e32bf853e949,200 ,0,0,0,200 ,ENA
0x8eb6e1e62dd66812c2dc6de36ce869ae5020fa05,200 ,0,0,0,200 ,ENA
0xa7e880f6cf9573ba9cc085dfacbc80f3243ef220,200 ,0,0,0,200 ,ENA
0x33c9754f3800e36c5cb0ac3ca3eeee06968266fb,200 ,0,0,0,200 ,ENA
0x808184f50c3c12d1a687141a745b08446b9892dc,200 ,0,0,0,200 ,ENA
0x3f6990adc92f404609415c82fea7d1063b966ca0,200 ,0,0,0,200 ,ENA
0x791db7cf260ec80f516a26cb1b19481453988ca8,200 ,0,0,0,200 ,ENA
0x9ff70ea3c2354a789f9043d2908cc0574d6b4cb2,200 ,0,0,0,200 ,ENA
0xa7a43c17930155b7c560bf27505c4c36fbf85eb6,200 ,0,0,0,200 ,ENA
0x61e8ce2bc05c4c6224d9d634d327aec6ac262a5e,200 ,0,0,0,200 ,ENA
0x6e8cd18e2766a9b801c4b554c2f81fbaeeeaeaa4,200 ,0,0,0,200 ,ENA
0xfae37efda2a4c9cc78c4a9727b05d77294901289,200 ,0,0,0,200 ,ENA
0x8846743c8be0429ae79ad6b5e467bc762048f23e,200 ,0,0,0,200 ,ENA
0xb3ccfd61c83860304a46db339f47166674b4b2de,200 ,0,0,0,200 ,ENA
0x4d5d044d5dbb78650fffd7cea4021f4b030ed26a,200 ,0,0,0,200 ,ENA
0xb22fc7b016e2119118d3cee0bc952867aeab5c26,200 ,0,0,0,200 ,ENA
0xae78e0261730bbb864fbdb41904999614eb66490,200 ,0,0,0,200 ,ENA
0x769528fceb3b80ec862182e6fd3542391e838976,200 ,0,0,0,200 ,ENA
0xa2a0bcc41cd1a589a337589b2aa8961c2893b0af,200 ,0,0,0,200 ,ENA
0x170391fa367e294469ed0935f3a9184905553543,200 ,0,0,0,200 ,ENA
0x93e88d8b0b54187af32a4dcbdeb965af175f5b74,200 ,0,0,0,200 ,ENA
0x0d24ddea6ceefaa45e4d577ce07b840320097586,200 ,0,0,0,200 ,ENA
0x2b94fc2daf13f4e7bbc7e46b9ee2604f3c45f9f6,200 ,0,0,0,200 ,ENA
0x3419852f7e63a244a54286a30df4afe3ae25228f,200 ,0,0,0,200 ,ENA
0x560164695fdb41762c81cca50e9fad432c32c56b,200 ,0,0,0,200 ,ENA
0x5656b1819d31b45a1a2ac46eebb7a7e86bf1e3aa,200 ,0,0,0,200 ,ENA
0xbecf2cb08ab846ef712a3ed186c96488aadfa25a,200 ,0,0,0,200 ,ENA
0x87a67d81804a0dce55c5648415af38a2680b86de,200 ,0,0,0,200 ,ENA
0xa863cae00483e45f34f4fba6e7131b3546c5ad2b,200 ,0,0,0,200 ,ENA
0x88ab7e3f21939c5a26a974401ca19c61bd524fb8,200 ,0,0,0,200 ,ENA
0x2adb19a0fcfd62b2598422f70e67231cf0659ecd,200 ,0,0,0,200 ,ENA
0x5f81adb4d15307b600cb25ace041cb8602a6194e,200 ,0,0,0,200 ,ENA
0x75b832d3a79b75d3c595aa1bc2c302dff1af7cbd,200 ,0,0,0,200 ,ENA
0x65ce9654911111b7fe3aeb64d4be02dfc3f13616,200 ,0,0,0,200 ,ENA
0xd55ed295ddeb630934b80d0e067093bd046972ce,200 ,0,0,0,200 ,ENA
0x6c9265c58e6963e3d5fee6f09bb0069aa99fc88a,200 ,0,0,0,200 ,ENA
0x0916affc8c33c4a9e714a788f991f342545941f3,200 ,0,0,0,200 ,ENA
0xbf9109039d98aa4b279ad4157fb99b83acac85ae,200 ,0,0,0,200 ,ENA
0xc8ed24a5d1f8956b2873298fd209331a3635f2bb,200 ,0,0,0,200 ,ENA
0xbf3cd4e28ced7f61c588693c018f4f38b4b0444e,200 ,0,0,0,200 ,ENA
0xc082bc74761575e0efdc7ed3cb046d5d01f7e6d1,200 ,0,0,0,200 ,ENA
0x495ef453d6445b047b0b6649fe304f2e4c373043,200 ,0,0,0,200 ,ENA
0x68843ada62eeb415147ca82e27f6e2a18b918681,200 ,0,0,0,200 ,ENA
0xd7e00a5785b7a8293f60c8bd1e370cb15604f8b8,200 ,0,0,0,200 ,ENA
0xea4921d07ec05ad8398ea02f539593860e8d273e,200 ,0,0,0,200 ,ENA
0xf2a8b1ef8132852037501572783bbde23dc72f78,200 ,0,0,0,200 ,ENA
0x58e5ad89a29c538443f29541503137be866f5af2,200 ,0,0,0,200 ,ENA
0x106dea236fa0c0ba78ef3e04a981f57c84cb96ec,200 ,0,0,0,200 ,ENA
0x06911183864812fe3783cd274f1c2caa90149d98,200 ,0,0,0,200 ,ENA
0x33648bbfb3d085d27ee08c125015520c4f56b316,200 ,0,0,0,200 ,ENA
0x2f2d98f9840ca4338bb25461ad6d7aac5e2c9100,200 ,0,0,0,200 ,ENA
0x0afd842916a8708c0e7e03b24c78a91548a29973,200 ,0,0,0,200 ,ENA
0xd491dc0f6daefaf705513ac02c9059c068737ca3,200 ,0,0,0,200 ,ENA
0x8e01172cf20b71374396f866a29bfa52744e214b,200 ,0,0,0,200 ,ENA
0xf812b124bf076f643f936573be46963177048d99,200 ,0,0,0,200 ,ENA
0x9506fa1ea4d05d40aa1d7087cd83a8c58faeba73,200 ,0,0,0,200 ,ENA
0xbba1a3c0b813b64dc836fc18145a1a249b65bac5,200 ,0,0,0,200 ,ENA
0x28889dcc4947dbff87442a2f2deb5eefccecdfc4,200 ,0,0,0,200 ,ENA
0xb177d8dfd5ef6e6da4483e36f55bf44380c666ff,200 ,0,0,0,200 ,ENA
0xb21796bcc46eb9290da4e87ee5d12a803491c9ba,200 ,0,0,0,200 ,ENA
0x4521c1fae9d777df33fee1c398ba6a67a7c71ca6,200 ,0,0,0,200 ,ENA
0x74aaeb44a8d75ef5c3cc668dc34454305196175f,200 ,0,0,0,200 ,ENA
0xf8a19970683b856ef07fe1c22928fadd7d981a1c,200 ,0,0,0,200 ,ENA
0xdb0b91da618c45f3ef663ae897e3b0ed0279e4f6,200 ,0,0,0,200 ,ENA
0xa2b880c772b648f635417bc638036b4eea122674,200 ,0,0,0,200 ,ENA
0xf3921375d943fe69d3740f70982784114535ef18,200 ,0,0,0,200 ,ENA
0x73daa697af5e9caeab9d6cfa962c05b1d4c4e801,200 ,0,0,0,200 ,ENA
0x23ecff8fe181b081a8a95d9415d875281f6f55ee,200 ,0,0,0,200 ,ENA
0x8e5e49270e1ea9c1c40d286fa8cbec7df69d9834,200 ,0,0,0,200 ,ENA
0x868ceb24b639ef8ee248e9d35c4cdad018d93de4,200 ,0,0,0,200 ,ENA
0x887c84d5e2f3196102d535a96baf0f466697c453,200 ,0,0,0,200 ,ENA
0x3b22ca7eeffd538b5ff2bb89a5eb7fbf93d29668,200 ,0,0,0,200 ,ENA
0x7ffc719f7626b2530d10ca04f41999c501e6c6d3,200 ,0,0,0,200 ,ENA
0x8f9b1255a1cde1c84d3c7ca60bc97c705af1c07b,200 ,0,0,0,200 ,ENA
0x2cc1d5cb0135c1a049baefbab3eda840698fb91b,200 ,0,0,0,200 ,ENA
0xb0c02177f76c784a1eeb42b6ba73e271eb295bff,200 ,0,0,0,200 ,ENA
0x0f5b34c66fd2ef3e139cdc711faa1a4c7befc98f,200 ,0,0,0,200 ,ENA
0xe1793522e9c31edfc2bb2f26d115e27145dad9f0,200 ,0,0,0,200 ,ENA
0xaa4f7166bc7a22457ec6ec06f238c2ff1872f45c,200 ,0,0,0,200 ,ENA
0xa88170a9fdaf8953d331699f0cee6264e163543e,200 ,0,0,0,200 ,ENA
0xa12260a9d3abbc1f0b1965d4b9b881d2fc3cc375,200 ,0,0,0,200 ,ENA
0x1c9376f71decc3fddaa8ba2008e587bf8e527eb0,200 ,0,0,0,200 ,ENA
0xe9f26fa1fcf7c9b0c1177d17a514123858a7328d,200 ,0,0,0,200 ,ENA
0x34bc39b2757a7119d229e9a00439496743cf1426,200 ,0,0,0,200 ,ENA
0x5c2236cf9fc9706b59e59c88b90930c697354b68,200 ,0,0,0,200 ,ENA
0x272a377e7b0a57a6ff221f8d5638dccbce72b365,200 ,0,0,0,200 ,ENA
0x146c79deb6eef16cecb0db1fbba75e2c8aaae610,200 ,0,0,0,200 ,ENA
0xd697dd70d798e8bdbcb48411acf59e05f81b2ba9,200 ,0,0,0,200 ,ENA
0x4f79830f1a0f41502d7072c263c9b6ab7bff9059,200 ,0,0,0,200 ,ENA
0xab9b40c6acd869b6297e25b20f9ea52e256eae65,200 ,0,0,0,200 ,ENA
0x96b9f26d7f4b24acf34cff38506171a0e6de74bc,200 ,0,0,0,200 ,ENA
0xfdb80747f302cbb3c54c5d83987158d5ed724a7a,200 ,0,0,0,200 ,ENA
0xa5944a4d986eb8015d3c6bbff81aa0dbec5353c9,200 ,0,0,0,200 ,ENA
0x92bae3bc35017cf68a7c3b78b46b43e0748d7339,200 ,0,0,0,200 ,ENA
0x5885439f2ed0c3422c8a752b52afea85e5423390,200 ,0,0,0,200 ,ENA
0x671b1b38b0df7b9032169bb9c6f5c0a6968a3cea,200 ,0,0,0,200 ,ENA
0x0364cd887966b7153cca96e7e8ed9af4c16e4792,200 ,0,0,0,200 ,ENA
0x70159e91a40fb8533a567f275dff0d970bcac9f1,200 ,0,0,0,200 ,ENA
0x4b3728c6a17ead11cc54d6d86b6c8d4e4fc77b4e,200 ,0,0,0,200 ,ENA
0x9eb1d5fec2423a5c10f2a01b6de3547b7627cb80,200 ,0,0,0,200 ,ENA
0xce4b17aeca281100a883b26c3b5d7d50cb58fc14,200 ,0,0,0,200 ,ENA
0xdadd462d07e66d17d05cde4dce8ae1e1890a67c9,200 ,0,0,0,200 ,ENA
0x1b9e026dc9ec3a849145d55f3b472ffab2146cdb,200 ,0,0,0,200 ,ENA
0x8afeecf4d6bc5a493337e4469f1b80de088c898e,200 ,0,0,0,200 ,ENA
0xcc356e85019895c6cc1bb45fe937951a926df449,200 ,0,0,0,200 ,ENA
0xd1811262880d03013cf80b193c48bdde67cdaca1,200 ,0,0,0,200 ,ENA
0x09723e247d7e8718b135e1c8f8c7bfc69d6df8a0,200 ,0,0,0,200 ,ENA
0x6554c8a5ec634d84d26e765a57e4e5a2283ec816,200 ,0,0,0,200 ,ENA
0xa0554a7941732176ac5e2c16d477280f06e453f4,200 ,0,0,0,200 ,ENA
0xb45068029dd94e315c6d3c951aad4d6f0642d083,200 ,0,0,0,200 ,ENA
0xeef3a707e67937a3f7bcc518a181981950a9344f,200 ,0,0,0,200 ,ENA
0xffd39b13347433e00ce290725005c7318bb07588,200 ,0,0,0,200 ,ENA
0x18e119334a46e97fcfccfb6b8ced0e2104e338ab,200 ,0,0,0,200 ,ENA
0x18d1853d8a901025e555a66256cf6bd19fd9475a,200 ,0,0,0,200 ,ENA
0x4278447b1a01b480fa473615361d803c4091cbbf,200 ,0,0,0,200 ,ENA
0xadb8a0dceef67c144279fab4c9ae490dbff30f87,200 ,0,0,0,200 ,ENA
0x2e5cab9b1bbc43ea8de34a5a5d952251c24b02fb,200 ,0,0,0,200 ,ENA
0x423706660adb289b30b6a9ebc5d9b534d0e847c5,200 ,0,0,0,200 ,ENA
0xce20533ebe706bf86719baf14458217d2bfb190b,200 ,0,0,0,200 ,ENA
0xed3ef465de0b35973b2db3e7aa6995642fb3d7ba,200 ,0,0,0,200 ,ENA
0x435b022ef1f2dea91ca26bae5f99fb44afebb6e4,200 ,0,0,0,200 ,ENA
0xd686fb41c6b312072cb8c33111ef81e40959ee83,200 ,0,0,0,200 ,ENA
0x895fd267aea2766a63a1a40fd8c0ef0482c7de83,200 ,0,0,0,200 ,ENA
0xc136af1b3931bb07f370d3b6c5ec110e0ceac98e,200 ,0,0,0,200 ,ENA
0x12599e8d6321962d811ba164bf3ed7a97a86d586,200 ,0,0,0,200 ,ENA
0x01b6540193152f7a9bc8b9e07156dd020fc80dbb,200 ,0,0,0,200 ,ENA
0x898a3b977327e71e21899cea294cba6b614d4b5b,200 ,0,0,0,200 ,ENA
0x4b1fddc87e0a05829eda1ef4fa9019f8adfcc142,200 ,0,0,0,200 ,ENA
0x8a2276bc025922316594c9ee8dc922531f592705,200 ,0,0,0,200 ,ENA
0x17060b6eb54d9448ff2001098c2827a35f99da8f,200 ,0,0,0,200 ,ENA
0xe4e0f568287d1c8e4d48a1e0eba4ee703dad2767,200 ,0,0,0,200 ,ENA
0xb32e69447e1376115b80f926a6f1d13989aee3f2,200 ,0,0,0,200 ,ENA
0x8e494e17749a45b86f0c4eb23c1fb55083f06d67,200 ,0,0,0,200 ,ENA
0x7d523c23c0f2d3ab74c86e14cc0d8103a5e0aed6,200 ,0,0,0,200 ,ENA
0x6ac0a389cea59fb547309ccfa5901b79fbfd7211,200 ,0,0,0,200 ,ENA
0x789195399ae7d3261fd81ae557673321032f4533,200 ,0,0,0,200 ,ENA
0x61c7fa95f4af724ecf1b1d910c98a580b76b1ce1,200 ,0,0,0,200 ,ENA
0x9490ecdf03997c19fc9b5d9059786cce2b7e3bd8,200 ,0,0,0,200 ,ENA
0xf6b2cb44f79d7f7b284cc62325d4ba4ee20d2b5e,200 ,0,0,0,200 ,ENA
0x2932007a94d147d136c490dbf23b1d772482ee7d,200 ,0,0,0,200 ,ENA
0xcccd443e48bb9d0d7976cefedb0ed237f32780ad,200 ,0,0,0,200 ,ENA
0xe867d9fdf11d03ddbbadbb5a6439be2933e36e33,200 ,0,0,0,200 ,ENA
0x15adaa2cac39853fff4ff15adf25af9b31c0059b,200 ,0,0,0,200 ,ENA
0x9c024b2ac4359836e5e6435c661d21141818303c,200 ,0,0,0,200 ,ENA
0xb0e77939f6998735c7d930d9f9f812f615780c5e,200 ,0,0,0,200 ,ENA
0xc568482c381b92e60b55fa2011cd561051400ccc,200 ,0,0,0,200 ,ENA
0xd20eedd4d1d902ab28deccb74a4d059dead36a1d,200 ,0,0,0,200 ,ENA
0x5822021da085f34a93772dcb013080dfdf22d46f,200 ,0,0,0,200 ,ENA
0xb3b80932dcd3a4824bdf7136e63b1e9b6da8e1d9,200 ,0,0,0,200 ,ENA
0x8f4ea9ad88db773e4a086884ebbf0cf813915d38,200 ,0,0,0,200 ,ENA
0xa575d788825b493f9ae59294588e439050c5bd78,200 ,0,0,0,200 ,ENA
0x5057f20668fdd8cd91439eb4c42314e8912fc1ee,200 ,0,0,0,200 ,ENA
0xab815e3978e82097d510f9519100bcb16a8e8790,200 ,0,0,0,200 ,ENA
0x044bb5fb6b4fc86ec8a1335973a592980aea64e9,200 ,0,0,0,200 ,ENA
0x2d448db6fda737bc182186c834558452778454bd,200 ,0,0,0,200 ,ENA
0x577f913ad2bef04e47687cb61b986375746914fc,200 ,0,0,0,200 ,ENA
0xf5f07090ed99537eb18e2ea8426d737c0118b879,200 ,0,0,0,200 ,ENA
0xafc957959501b25c71bb45839418203efeb4e964,200 ,0,0,0,200 ,ENA
0x6aec9d7c782a7726ee2992f0fff5d100405908e8,200 ,0,0,0,200 ,ENA
0xeb9f06b62993f0cb3bc5eef563f6f4382c4b8a98,200 ,0,0,0,200 ,ENA
0x8cb175872e1960f97ef9d8946f05917bb65269f3,200 ,0,0,0,200 ,ENA
0xa181266370ec37bef183eac241e244b417392bb3,200 ,0,0,0,200 ,ENA
0xd77d90ce8f4c76e90421c742d8b77f9539acfc30,200 ,0,0,0,200 ,ENA
0xd2e70e99cd03969ac5f264594eafde85a86165b8,200 ,0,0,0,200 ,ENA
0xb3ddee7cfee37794537f07481e6ebe30c0d2577c,200 ,0,0,0,200 ,ENA
0xddaaf8580e31c39d3fdee1693f5eff44c02cd593,200 ,0,0,0,200 ,ENA
0x815cfba10409a1a3ffa41d5e087ee2466f428581,200 ,0,0,0,200 ,ENA
0x33d6175cbd3e932a32d8242243020e3ba838182e,200 ,0,0,0,200 ,ENA
0x150c0ef2ea5d1c4ddf05529930a05102f8b827ac,200 ,0,0,0,200 ,ENA
0xc60d74ddb3d5fc61537006117b6901b110d247e6,200 ,0,0,0,200 ,ENA
0x254b07491dbf26bb7160a31cb0e0d3b794204ded,200 ,0,0,0,200 ,ENA
0xb9dd628f9cb34b2e07b8bffe87f1d23488152794,200 ,0,0,0,200 ,ENA
0xa77ce730c359439f251bd5cdf585acfea590b172,200 ,0,0,0,200 ,ENA
0x70115b73a89e114463febdbe78177e2ff3a2fd48,200 ,0,0,0,200 ,ENA
0x3f650971942e5d2419cd1e00d733e02374fd4caa,200 ,0,0,0,200 ,ENA
0xed77a5cfc3f2755c0698e4a4a2e716c242b016a5,200 ,0,0,0,200 ,ENA
0x6f24cbdbf9fdbb2b53240f6bb5c474f624ccaaef,200 ,0,0,0,200 ,ENA
0xd6d651ac52e5747bf839f4effb29161c86d3f4f0,200 ,0,0,0,200 ,ENA
0x8f7409eeaa8ed1bdada5ac848a72833067699f09,200 ,0,0,0,200 ,ENA
0x35ec2e36faf859a1842de8559ffedd81d360627d,200 ,0,0,0,200 ,ENA
0xaf9e3e13998f065b09724cd10962d11b3f67e261,200 ,0,0,0,200 ,ENA
0xc36d732ab1e8f4c9264e852933605e750cbfa44a,200 ,0,0,0,200 ,ENA
0x60b36991040e95269b5a40729af459c1c61b0870,200 ,0,0,0,200 ,ENA
0xee76fb5bdbd905124db4eb53ef7a6a631dfa2470,200 ,0,0,0,200 ,ENA
0xf8ebb50bf50974c6c9f918c5b1275484849acb8a,200 ,0,0,0,200 ,ENA
0xc707a2c3b97e155cfd4f8769eb1174ff509819ca,200 ,0,0,0,200 ,ENA
0xd44d15bd4d0b4b8e37df52c9592e638b7f383481,200 ,0,0,0,200 ,ENA
0x58161ae8f9b2d55166276a6cd25eb3229dd715a2,200 ,0,0,0,200 ,ENA
0x7f7ace5833ef8839a1f1b9cec7d45ee48e6bdf94,200 ,0,0,0,200 ,ENA
0x62cc51ae8e79b3f60cdab90af87383064f5a90e3,200 ,0,0,0,200 ,ENA
0xe00ae1f65946b398056583ed01ca8121b7060e8d,200 ,0,0,0,200 ,ENA
0xa26e7e93d87cd049730ce88b517b108e12932a85,200 ,0,0,0,200 ,ENA
0x546a12ab787238a22afbd374852cd3399f023e27,200 ,0,0,0,200 ,ENA
0xa3012af6918f9837f0c88535b0ed851478ef0297,200 ,0,0,0,200 ,ENA
0xd255a69829d2ce709669f3e1bdbc501949cfcda7,200 ,0,0,0,200 ,ENA
0xd5850d1daf54639824394b5663cdf9df1d0366c5,200 ,0,0,0,200 ,ENA
0xf3e25510a56628c0c75eaa25333967b3ba737f2b,200 ,0,0,0,200 ,ENA
0x8a120be2ed35f92fa84b2695aad5a5d371e173a0,200 ,0,0,0,200 ,ENA
0x64ac3d39bd8c8d55826d4988711aebd0c6cc88fd,200 ,0,0,0,200 ,ENA
0x3c98f43ab40a38b980b3b44f335cb455c9e297d4,200 ,0,0,0,200 ,ENA
0x07695ceaaf8de79222939d2b859d2fab7d46b9f8,200 ,0,0,0,200 ,ENA
0xc82f8a18e6de7356e5d70a4b10452c7b27e2ae93,200 ,0,0,0,200 ,ENA
0x9a57923beedb55a6cb2bd9153be24ef7bd2943c6,200 ,0,0,0,200 ,ENA
0xe7dbe42c7fcdbec733c25c4a51af4e1f115aaeb0,200 ,0,0,0,200 ,ENA
0x51e50d86bfdba587dc8270149b64543310902e20,200 ,0,0,0,200 ,ENA
0xbffd4209874b8d44d8974988f9fbcc6f1acef77c,200 ,0,0,0,200 ,ENA
0x42bca1d2f307459f20223f2e836ddc3afc61d1cd,200 ,0,0,0,200 ,ENA
0xaae2f827f4f5782925efb8572b79a6a9f4740e46,200 ,0,0,0,200 ,ENA
0x6f7c4b3673095e504201d5ba8bae6ac3acc7bc52,200 ,0,0,0,200 ,ENA
0x0d6f709fbd856894d1155311a28ae98fcd654a8e,200 ,0,0,0,200 ,ENA
0x6fb9ba698ad119a1f74747b12aa6c954b4544a00,200 ,0,0,0,200 ,ENA
0x7ccb35add560699b6c061d89382223987926da98,200 ,0,0,0,200 ,ENA
0xa13ed6aa2aec665a4b2d79a6be426d1cb29c0e97,200 ,0,0,0,200 ,ENA
0x55dde658b806f35a302858b2c7ac65f10ed48549,200 ,0,0,0,200 ,ENA
0x3755a94835a7fbbbf63a5da79659ca240c00dc63,200 ,0,0,0,200 ,ENA
0xe7308c9cbf83ab751b36fc5d0cae77c710f1b2c7,200 ,0,0,0,200 ,ENA
0x32d4376fe3f6496ba1d71a2306f88b267b2c4271,200 ,0,0,0,200 ,ENA
0x3dd661f328482b2b20419b573f19157d1ba3db86,200 ,0,0,0,200 ,ENA
0x05f8264669182577055247bcaaa0895a55f3bae7,200 ,0,0,0,200 ,ENA
0x142261c98ddf74d48db6bdd7a2c6c85ed1cad00b,200 ,0,0,0,200 ,ENA
0x6e961767827470e259c7f3fd4651a1df6cb8a26b,200 ,0,0,0,200 ,ENA
0x52c35f4ed04f37f345f1819ac3182ff669613117,200 ,0,0,0,200 ,ENA
0xf369bd8ea19e06cbef03dee70431871b2470f56a,200 ,0,0,0,200 ,ENA
0x75219d4f2391f78153408b9ccfc17683bc9186e5,200 ,0,0,0,200 ,ENA
0x8c5ba8ac931ca8b04a3383e392b365cc628432bd,200 ,0,0,0,200 ,ENA
0x0b319e159389486f4cf52e096fcee74f1248896f,200 ,0,0,0,200 ,ENA
0x22c0840c02d1476abe5eee547b97a22eb12c9450,200 ,0,0,0,200 ,ENA
0x5a3a802751267a204349b0369b5f3231cb977176,200 ,0,0,0,200 ,ENA
0x103b132a2db21a7b7a8a24563afacd89a15f218e,200 ,0,0,0,200 ,ENA
0x8b4dec5d70593e3b78e2e422174e4451cb93b8c9,200 ,0,0,0,200 ,ENA
0x9e3a265d01f004c9342e3a98f922785b6d3e72df,200 ,0,0,0,200 ,ENA
0xf3bcd34dfe60fd89a54b3e9f23f2543e3a9ac2e8,200 ,0,0,0,200 ,ENA
0x328a5ca817089023a2bb5ad84696adc827663532,200 ,0,0,0,200 ,ENA
0x6c6e23961677817a029d2b2f01c5101c6a25da7e,200 ,0,0,0,200 ,ENA
0xffc02422fe586ebbf6fd3ec01d51d1bc92b013f2,200 ,0,0,0,200 ,ENA
0x4882f007fec308e0d61fb545244e118561838acd,200 ,0,0,0,200 ,ENA
0xafce5724a1cc36b4dea2756b9e7821d5bb2376ce,200 ,0,0,0,200 ,ENA
0x9c124589fdcd905f35dc6e048de00c2ad01a3ca4,200 ,0,0,0,200 ,ENA
0x9fbc62e3ac6736e46dc85da889f7917512673bec,200 ,0,0,0,200 ,ENA
0x28fee68046dfc6a207260fc8d06e6804c4d3064b,200 ,0,0,0,200 ,ENA
0x378265c33485c4d8bf33b523ca5d4634ed5e0058,200 ,0,0,0,200 ,ENA
0x68cd6381271eb36e80aec585b04fa57ed0986f39,200 ,0,0,0,200 ,ENA
0x14e6290802e68c534f54840180afd559e2e7b8a5,200 ,0,0,0,200 ,ENA
0xed0c61db3b67535f900ceb6331b3206f7c436109,200 ,0,0,0,200 ,ENA
0xcefce170edbf86e115daa8b070d0dd4e7b6b1072,200 ,0,0,0,200 ,ENA
0x9e02f7364cb05de34cbd1d55a5788c02c8693f55,200 ,0,0,0,200 ,ENA
0xfa124a6efe06e268b0698127655b1dc6535234a7,200 ,0,0,0,200 ,ENA
0x7d277f3d9ecad08b60a68d3cdd4b15c399445795,200 ,0,0,0,200 ,ENA
0x7d7da231321a525dd66f13e85c8ce7c76a4e347c,200 ,0,0,0,200 ,ENA
0x127d470fbb38df294f1aa9e58831b4cb3d08fdac,200 ,0,0,0,200 ,ENA
0xcfa259fcd0e3043989ac5f9c743f60c6943740a4,200 ,0,0,0,200 ,ENA
0xd558b6b897d2d32f571a62cfdbec15e17a7e5aa1,200 ,0,0,0,200 ,ENA
0x31f68caeabc7752da626e87d66e0ec4c932b42ae,200 ,0,0,0,200 ,ENA
0x7964b34ae4724f93d85153b61246b6eaf91a0195,200 ,0,0,0,200 ,ENA
0x7faaedb7f3cbda4c43f7c79faf78ae458d54e08a,200 ,0,0,0,200 ,ENA
0x626b4257bc97ac0d264de5127aa6f66a42ca2c99,200 ,0,0,0,200 ,ENA
0xc10b8bd80ea3804d33371325ee828af44a98802d,200 ,0,0,0,200 ,ENA
0x2d5f66a1ad7f743ca040c994e913998700307bd5,200 ,0,0,0,200 ,ENA
0x67063feae8b42f6908c01e1bdd4c2957d4ec705f,200 ,0,0,0,200 ,ENA
0x7d247c950734378317195b20cc8e3a17cb2170d2,200 ,0,0,0,200 ,ENA
0xf6cc910c636b27fdaf37d71cf46d4c9238a80986,200 ,0,0,0,200 ,ENA
0x779dee6c721a45cf474eba8014aa8c88e1b404cc,200 ,0,0,0,200 ,ENA
0x278f1fce6ade175100e3724a092c4e47e41ec26b,200 ,0,0,0,200 ,ENA
0x86d5c161fc130b7078e2e9bacdbea15f339017e3,200 ,0,0,0,200 ,ENA
0x88cf673eea0c8e66d3258cf77a0f55e919ba3a41,200 ,0,0,0,200 ,ENA
0xbf9373fa31e2d4494c59e7dd8a84445e2a7468a1,200 ,0,0,0,200 ,ENA
0x8dab022b7b0c9ae0ee804ddb3d8344c3f2dc4e08,200 ,0,0,0,200 ,ENA
0xe55f07d8a6d6061c58006fa24ff2ae9d7e89fb0b,200 ,0,0,0,200 ,ENA
0xea061abc7df07ca5c91c09efcc67595bab3f1df1,200 ,0,0,0,200 ,ENA
0xab4b8f0b03caf7fb01530dbeba093184e87adbab,200 ,0,0,0,200 ,ENA
0xb7387d239ed9fef8e450e8a30b42f840cf520389,200 ,0,0,0,200 ,ENA
0xf8e72bb79b49be05d2564c37d59040a7ac318983,200 ,0,0,0,200 ,ENA
0x420b86c61a114ae4f1b9ddbfdf97b517328ad5e9,200 ,0,0,0,200 ,ENA
0x9e3dd8544d2544a888ef4ed5502720f215113fa8,200 ,0,0,0,200 ,ENA
0x834fcd1187859bb26765306c23fd40c28e379ca1,200 ,0,0,0,200 ,ENA
0xf3b75afbf9bcdb6a2d1e5ff1e262fa4608a9d834,200 ,0,0,0,200 ,ENA
0x179900ead9c4198297a5b4cecc244f4060925125,200 ,0,0,0,200 ,ENA
0x00163e1d5582a69f82b4d187e812c29e2fdd57fc,200 ,0,0,0,200 ,ENA
0x3412fd30231c90f929c2f19de4fc715540c3a404,200 ,0,0,0,200 ,ENA
